model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9722489336799476,24937.1311882755,83.30413255865885,0.05751396647295925,"{'learning_rate': 0.005, 'max_depth': 5}"
linear,LinearRegression,0.9605356272262423,35462.71807260569,122.43853191313843,0.0873777814103823,{}
ridge,Ridge,0.9605290169304643,35468.6580898687,122.44578992330024,0.08737696004914945,{'alpha': 0.005}
lasso,Lasso,0.9539546952963734,41376.34895740045,129.41617920873603,0.09056181500404509,{'alpha': 0.005}
