model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,55.56904300675381,-7558.416956540877,7566.664400729409,0.0509144677009428,0.987742454215665,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
rf,RandomForestRegressor,58.65636325560929,-12716.811121249455,7881.317976778685,0.05537949363398265,0.9872327341580056,"{'max_depth': 10, 'n_estimators': 200}"
cb,CatBoostRegressor,65.23836281950392,-9775.617339595723,9537.005972103765,0.059127270705729304,0.9845506181908543,{'verbose': 0}
ridge,Ridge,114.78635583803131,-19564.313218717136,33684.738211072385,0.10978586942581195,0.9454327298015545,{'alpha': 0.01}
linear,LinearRegression,114.78639025328886,-19558.825961782146,33684.37071343407,0.10978586198842154,0.9454333251258465,{}
lasso,Lasso,116.6810309533666,-35608.33922127981,35522.969386240926,0.11190008690493766,0.9424549047522965,{'alpha': 0.01}
