model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.621338891644834,0.0011047858189925598,0.008695837056629964,0.08633867003229438,"{'learning_rate': 0.005, 'max_depth': 6}"
linear,LinearRegression,0.3577907327156843,0.0018737168292863972,0.015162967713572022,0.15623187243387224,{}
ridge,Ridge,0.3040428968902753,0.0020305321068822065,0.012219346550099843,0.11920562649652988,{'alpha': 1000}
lasso,Lasso,0.29482431304577617,0.002057428348608314,0.012704857894430294,0.12466234416365063,{'alpha': 0.005}
