model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,0.006064572873880483,-0.15143004562823653,6.275448710088835e-05,0.06718589862534552,0.914799667329663,"{'max_depth': 10, 'n_estimators': 700}"
gb,GradientBoostingRegressor,0.006983126121084475,-0.10339725562662339,9.478172176160244e-05,0.0770862404106989,0.8713170229218312,"{'learning_rate': 0.005, 'max_depth': 6}"
cb,CatBoostRegressor,0.007047238966169573,-0.1101288700955253,8.840833697088879e-05,0.07805659403448643,0.8799700217668681,"{'depth': 8, 'l2_leaf_reg': 1, 'learning_rate': 0.01}"
ridge,Ridge,0.010011013786517564,-0.14291203594300134,0.00019363471360976236,0.10906876768587871,0.7371065755098227,{'alpha': 10}
linear,LinearRegression,0.010013374537547927,-0.1407609066158474,0.00019360577287089975,0.10910277343799224,0.7371458676894378,{}
lasso,Lasso,0.011105603764388475,-0.3209582665816699,0.0002497179644998962,0.12094090027506967,0.6609636277491082,{'alpha': 0.005}
