model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,67.35378733113419,-13399.938857879428,11669.48637145579,0.053495049129457926,0.9872610322998536,"{'learning_rate': 0.01, 'max_depth': 6}"
ridge,Ridge,121.53643557023966,-17219.102541307333,35725.26726873044,0.09984295760601505,0.9610005949423224,{'alpha': 0.1}
linear,LinearRegression,121.70646745344989,-17093.679315719295,35822.368265666315,0.09997100256417873,0.9608945948644917,{}
lasso,Lasso,127.00948431459175,-32224.070508540884,39236.631302480215,0.10364374025911084,0.9571674225484792,{'alpha': 0.005}
