r2,mse,mae,mape,class_name,params
0.621143776809773,0.00110535508818365,0.00873028389863842,0.08679989248931813,GradientBoostingRegressor,"{'learning_rate': 0.005, 'max_depth': 6}"
0.3577907327156843,0.0018737168292863972,0.015162967713572022,0.15623187243387224,LinearRegression,{}
0.3040428968902753,0.0020305321068822065,0.012219346550099843,0.11920562649652988,Ridge,{'alpha': 1000}
0.29482431304577617,0.002057428348608314,0.012704857894430294,0.12466234416365063,Lasso,{'alpha': 0.005}
0.013664495241456742,0.002877743328749861,0.019501538309638224,0.18642029066335788,Calculation,
