model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,0.004808476681766465,-0.06252884480780885,4.240957124484181e-05,0.05281700820303122,0.9424214945353966,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
ridge,Ridge,0.010013371941792608,-0.1407630727649008,0.00019360579482740543,0.10910273711470808,0.7371458378795919,{'alpha': 0.01}
linear,LinearRegression,0.010013374537547927,-0.1407609066158474,0.00019360577287089975,0.10910277343799224,0.7371458676894378,{}
lasso,Lasso,0.013156133629053898,-0.43756820490375303,0.0003535581096058866,0.14390048144919637,0.5199822363572373,{'alpha': 0.01}
