r2,mse,mae,mape,class_name,params
0.9944744931792173,4604.955729519705,44.547163212719504,0.035915527106335776,GradientBoostingRegressor,"{'learning_rate': 0.05, 'max_depth': 3}"
0.9653369451376266,28888.179540520734,112.105249384315,0.09338582762307135,LinearRegression,{}
0.9652910823818069,28926.401547484682,112.20578617243791,0.09347650113857815,Ridge,{'alpha': 0.005}
0.9600875343326265,33263.03693317956,118.56236358452115,0.0989584473828823,Lasso,{'alpha': 0.005}
0.8319371938209255,140063.49233387833,230.9793072618494,0.18644163563131916,Calculation,
