model,class_name,mae,te,mse,mape,r2,params
cb,CatBoostRegressor,41.5842044744434,-6072.545139327705,3508.412358800463,0.03185056730761302,0.9964029367452759,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
rf,RandomForestRegressor,53.566513638173134,-17104.347095854842,8763.722564573403,0.040146821992939515,0.9910148348632538,"{'max_depth': 30, 'n_estimators': 1000}"
gb,GradientBoostingRegressor,68.67825216851395,-11418.27774774222,11926.604788614419,0.05317745301363417,0.9877720326314751,"{'learning_rate': 0.01, 'max_depth': 5}"
linear,LinearRegression,120.61902390924332,-12473.308337166898,34478.95454402213,0.0960873388801466,0.9646498279654878,{}
ridge,Ridge,120.88847055052099,-12874.196110073393,34382.01267881812,0.09650451452717823,0.9647492193669276,{'alpha': 1}
lasso,Lasso,124.65612130642596,-25110.683150571727,36324.48035630236,0.09993642869325979,0.9627576692321091,{'alpha': 0.005}
