model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,0.005571387550444409,-0.025308533043925496,5.850520086438866e-05,0.06126928240865105,0.9147525316344323,"{'learning_rate': 0.005, 'max_depth': 6}"
linear,LinearRegression,0.008926524140190016,-0.03535962206919796,0.00014628988147466867,0.09763048528739846,0.7868421634493471,{}
lasso,Lasso,0.010654943550188352,-0.09517694733244098,0.00020415421429131168,0.11917832545054155,0.7025284988793314,{'alpha': 0.005}
ridge,Ridge,0.009168612751057072,-0.042848892630083735,0.00015233166541768654,0.1010123694086594,0.7780387275505822,{'alpha': 100}
rf,RandomForestRegressor,0.003161244672116733,-0.01219875615546362,1.9691817610677497e-05,0.034252572482493554,0.971307207324733,"{'max_depth': 30, 'n_estimators': 700}"
cb,CatBoostRegressor,0.0019979825790000677,-0.007726079916309497,6.456462820334461e-06,0.022741279446923647,0.9905923387682112,"{'learning_rate': 0.1, 'depth': 10, 'l2_leaf_reg': 15}"
