model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,32.627586836994126,-4648.49928653775,2587.210087536957,0.02675889137909846,0.9971467444991768,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,57.42640038248186,-9271.472218528834,6867.430151990781,0.04742731713354256,0.9924263851041408,{'verbose': 0}
rf,RandomForestRegressor,70.55052634404932,-20193.144188269147,12171.137363835882,0.05721646737803982,0.9865772923498066,"{'max_depth': 10, 'n_estimators': 200}"
ridge,Ridge,117.56463758636148,-14281.05736545811,33765.63489005839,0.10174298948665933,0.962762210941839,{'alpha': 0.01}
linear,LinearRegression,117.59200983445155,-14262.36514182051,33781.11010003793,0.10176356696650395,0.9627451444004657,{}
lasso,Lasso,126.082456087686,-37584.14372468922,39775.07550467444,0.10731008192955507,0.9561348135097089,{'alpha': 0.01}
