model,mae,te,mse,mape,r2,class_name,params
cb,50.65773819729461,-2679.6729022955224,5496.602543461673,0.04425794626587307,0.9904782907300788,CatBoostRegressor,"{'learning_rate': 0.05, 'depth': 6, 'l2_leaf_reg': 7}"
rf,50.89253427071578,-6220.070751800461,8004.053173034055,0.045673736768430645,0.9861346592386825,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 700}"
gb,89.54078728496997,-6692.3829530696385,29182.828407275152,0.08254620431798929,0.9494468800370867,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 3}"
ridge,120.2186646611483,-7752.222581427955,37137.43967297539,0.11222685447680916,0.9356671869942753,Ridge,{'alpha': 1}
linear,120.25580889500607,-7271.9394744341525,37063.01239113569,0.1122322167505202,0.935796116625593,LinearRegression,{}
lasso,121.26784914490507,-10019.069015168827,38558.948852647125,0.11294951903901489,0.9332047209479613,Lasso,{'alpha': 0.005}
eng,489.77705754034866,232086.75863626134,1569399.7501911845,0.3922135089140644,-1.718655393299798,Calculation,
