class_name,mae,te,mse,mape,r2,params
GradientBoostingRegressor,0.007855133123296009,-0.5859108201641432,0.0008935424072453199,0.07933033520309012,0.6329263841756079,"{'learning_rate': 0.005, 'max_depth': 6}"
LinearRegression,0.012441930732779587,-0.6138572690654847,0.0013428340424893267,0.12990402620192007,0.4483541649150704,{}
Lasso,0.012748344207747004,-0.9299360506538701,0.0016487433450807767,0.12869597780706984,0.32268443407068725,{'alpha': 0.005}
Ridge,0.011906336300313925,-0.7668223102741176,0.001503840053043102,0.12218702752094923,0.3822117434874902,{'alpha': 1000}
RandomForestRegressor,0.004041462515972996,-0.1540725770278136,0.0002677215512897585,0.03796512747953158,0.8900180706934636,"{'max_depth': 30, 'n_estimators': 700}"
CatBoostRegressor,0.006827125908270137,-0.13159210886125067,7.966445214282817e-05,0.0737363199426943,0.9672732729150608,"{'depth': 8, 'l2_leaf_reg': 1, 'learning_rate': 0.01}"
