model,mae,te,mse,mape,r2,class_name,params
rf,74.04754153854331,3741.8453324591055,12584.72193819395,0.058724544852215746,0.9855324825869538,RandomForestRegressor,"{'max_depth': 10, 'n_estimators': 700}"
cb,97.20733557361247,2504.482071286526,19737.162921698997,0.0765668657414524,0.9773099676213595,CatBoostRegressor,"{'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 1}"
gb,111.82038860580778,3080.5897378811096,33471.65211617556,0.08805599665172384,0.9615206667090105,GradientBoostingRegressor,"{'learning_rate': 0.005, 'max_depth': 3}"
ridge,137.88769360553326,2120.179990737086,47166.96426112974,0.10809301516923686,0.9457764041097002,Ridge,{'alpha': 0.005}
linear,137.89070294493328,2116.5102764946496,47170.16437118162,0.10809452685648092,0.9457727252323974,LinearRegression,{}
lasso,161.621379137676,20094.14233110886,65034.21677273594,0.12100041420150484,0.9252360387282103,Lasso,{'alpha': 0.005}
eng,265.39022007012505,43568.3326546733,324343.0829126224,0.18528640271209848,0.6271320715002742,Calculation,
