model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9986111523636865,0.9993092085449267,0.0006997107931341805,0.019762946554247728,0.0028837304281918103,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
linear,LinearRegression,0.9685786991394915,0.9841639594800714,0.015830262997582546,0.09458459358564232,0.013968513316004062,{}
ridge,Ridge,0.9685785477749951,0.984163882630892,0.015830339256035275,0.09457770343222804,0.013967619606271157,{'alpha': 0.01}
lasso,Lasso,0.9659154991410167,0.9830037198686933,0.017172001093601477,0.09960308449216997,0.014703722557237307,{'alpha': 0.01}
