model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9806876011341459,0.9903870611983161,0.009729716618605269,0.07352436850212503,0.010892786624938151,"{'learning_rate': 0.01, 'max_depth': 5}"
linear,LinearRegression,0.9379312748639563,0.9684685203267871,0.03127064175955728,0.13549379804173933,0.020034698031522805,{}
ridge,Ridge,0.9375484736269005,0.9682870404771482,0.03146349960097179,0.13595899126088226,0.020120792035100924,{'alpha': 10}
lasso,Lasso,0.9371218884634092,0.9681189372794634,0.03167841607941152,0.1364406707322423,0.020188233825683903,{'alpha': 0.005}
