r2,mse,mae,mape,class_name,params
0.9991615780844767,698.7405732850492,16.574092930006703,0.013161893727341218,GradientBoostingRegressor,"{'learning_rate': 0.05, 'max_depth': 5}"
0.9619512031308415,31709.855914926567,117.44330027582164,0.09871447591850825,LinearRegression,{}
0.9610532566467503,32458.204245827987,117.65420328625638,0.09954869264388824,Ridge,{'alpha': 10}
0.9595048715413892,33748.6279288859,120.57208733798886,0.10089766835578025,Lasso,{'alpha': 0.005}
0.8319371938209255,140063.49233387833,230.9793072618494,0.18644163563131916,Calculation,
