model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,105.96632325715032,-29833.483550959016,24780.474569345864,0.09052954764389799,0.9726713243278564,"{'max_depth': 10, 'n_estimators': 200}"
gb,GradientBoostingRegressor,157.65836826081895,-37409.85372086408,62076.31915005262,0.1347881693882244,0.9315403105689171,"{'learning_rate': 0.01, 'max_depth': 3}"
cb,CatBoostRegressor,168.03705874748422,-41706.59405418992,63586.3259929205,0.1411090485069071,0.9298750282049344,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.01}"
linear,LinearRegression,214.872286203811,-97902.2147428461,118604.2780679955,0.18212052151813599,0.8691995248283678,{}
ridge,Ridge,214.87294994387682,-97904.35864885867,118605.32922474861,0.18212097073940364,0.8691983655801094,{'alpha': 0.005}
lasso,Lasso,216.6015465200804,-106629.16376144037,123313.0112622595,0.18290555497107067,0.8640065878677543,{'alpha': 0.005}
