model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,64.52115564724652,-21677.16267941238,12720.887914429979,0.051686069705682375,0.983226508665313,"{'max_depth': 30, 'n_estimators': 1000}"
cb,CatBoostRegressor,73.84621330343043,-13568.383256563622,11915.88901394211,0.06187942086171121,0.9842879630364697,"{'depth': 6, 'l2_leaf_reg': 15, 'learning_rate': 0.1}"
gb,GradientBoostingRegressor,80.8542256820534,-14827.527773519607,17528.17502927823,0.06741750783478957,0.9768877224652719,"{'learning_rate': 0.05, 'max_depth': 3}"
ridge,Ridge,144.08437048060384,-45385.15427245351,51254.344506411355,0.11864589349451744,0.9324171151238483,{'alpha': 1}
linear,LinearRegression,144.21317789451143,-40981.264406976414,50868.102613417715,0.11885328096070708,0.9329264054413797,{}
lasso,Lasso,161.96911213821997,-59672.477499519155,65949.33019385014,0.131677989492502,0.913040620593777,{'alpha': 0.005}
