model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.99788442233503,0.9989472585886626,0.001065842276134977,0.02406293533280986,0.003524987847929924,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
linear,LinearRegression,0.9667138359130806,0.9832160677659214,0.016769793650996935,0.0979372319829221,0.014490406446357898,{}
ridge,Ridge,0.9667138334319486,0.9832160665291871,0.01676979490100791,0.0979372388534497,0.014490382164477752,{'alpha': 0.01}
lasso,Lasso,0.9648643889677675,0.9824698273412624,0.01770155747816485,0.10160959099911435,0.015013163425407441,{'alpha': 0.01}
