class_name,mae,te,mse,mape,r2,params
GradientBoostingRegressor,0.008053681954126996,-0.5659821344271948,0.0008378479907231829,0.08056866097374255,0.65580604907818,"{'learning_rate': 0.005, 'max_depth': 6}"
LinearRegression,0.0122512636844758,-0.6591281846368175,0.0014702622897667529,0.12293628765188146,0.39600572895164177,{}
Lasso,0.012687733349118243,-0.9297206431215905,0.0016468894953089934,0.12800533380847984,0.32344600882461716,{'alpha': 0.005}
Ridge,0.011548230351160595,-0.7848555221454083,0.0015794556870075797,0.1164154545066963,0.35114829988690677,{'alpha': 1000}
RandomForestRegressor,0.006660702531096594,-0.24589735582044914,0.00030260456257194047,0.0662882040165729,0.8756878800070823,"{'max_depth': 10, 'n_estimators': 1000}"
CatBoostRegressor,0.007075638709605727,-0.16523407446866611,9.471816558646033e-05,0.07699406088609,0.9610890996956009,"{'depth': 10, 'l2_leaf_reg': 15, 'learning_rate': 0.05}"
