model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.7593973272465333,0.8936043503106473,0.021084312580546726,0.08893471943900563,1.5021271850024744,"{'learning_rate': 0.01, 'max_depth': 4}"
linear,LinearRegression,0.4664177501057375,0.6829478384955453,0.04675847867961777,0.1279682648445345,2.396778351130455,{}
ridge,Ridge,0.46529943490233616,0.6821824658914308,0.04685647803699088,0.12813248686056689,2.3663266463648203,{'alpha': 1}
lasso,Lasso,0.4162687550533076,0.6575849889004415,0.051153097721814124,0.1367975700970161,2.010562118441613,{'alpha': 0.005}
