model,mae,te,mse,mape,r2,class_name,params
rf,57.900890594975266,-5958.590136910099,9037.28080800629,0.04305804089618132,0.9896106550388206,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 200}"
cb,96.32735042665144,-6891.992703148306,20438.029000626764,0.07087956310948099,0.9765042452342539,CatBoostRegressor,"{'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 1}"
gb,102.44686887294682,-6587.34600450057,27238.324040618,0.0850890280263127,0.9686865606331873,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 3}"
lasso,135.114154406933,-9438.759883135453,47670.88591449322,0.10359802020438094,0.945197090928952,Lasso,{'alpha': 0.005}
ridge,135.4901066751907,-6415.630439465027,47256.443212128994,0.10373106296798236,0.9456735382467879,Ridge,{'alpha': 1}
linear,135.5244676107035,-5792.399871117727,47294.370788485016,0.10368259827188026,0.945629936340122,LinearRegression,{}
eng,265.39022007012505,43568.3326546733,324343.0829126224,0.18528640271209848,0.6271320715002742,Calculation,
