model,mae,te,mse,mape,r2,class_name,params
cb,92.36933021388845,-3326.3172181552145,19042.40429740183,0.07753650420856437,0.983828869248522,CatBoostRegressor,"{'learning_rate': 0.05, 'depth': 6, 'l2_leaf_reg': 15}"
rf,93.827333957622,-6913.997518025646,33754.3085279322,0.08096422677887062,0.9713352721586004,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 700}"
gb,156.29419147110752,-6999.98606897199,108184.64094486891,0.1514565738621603,0.9081277791029844,GradientBoostingRegressor,"{'learning_rate': 0.005, 'max_depth': 3}"
ridge,212.08681071372234,-10151.64620401369,112579.35649140477,0.1824179347314547,0.9043957125735345,Ridge,{'alpha': 0.1}
linear,212.08710140294158,-10087.697491166757,112476.01250859114,0.1824039176434069,0.9044834740259413,LinearRegression,{}
lasso,212.3515367203604,-11671.19590115812,114553.72207247978,0.1826780277410811,0.902719048037684,Lasso,{'alpha': 0.005}
linearstruct,223.55533591545654,-14756.562121272276,133368.91733948266,0.18945751402794106,0.8867408670251734,LinearRegression,{'fit_intercept': False}
eng,318.3693747832371,-37058.50430957249,217584.4860484148,0.26132289149468124,0.8152235863481719,Calculation,
