model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,0.0014409270023570593,-0.02431614902204949,7.376223829391281e-06,0.013516052405171517,0.9987171401265664,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
lasso,Lasso,0.019247283879674518,-0.7919135240403039,0.004611473573442352,0.17306970578278622,0.19798062781174375,{'alpha': 0.01}
ridge,Ridge,0.01975372401828336,-0.48615013336633195,0.0031891769953234727,0.1920590084787261,0.44534394682061695,{'alpha': 0.01}
linear,LinearRegression,0.01986554849985497,-0.4837368216590454,0.0031814549211208933,0.19305735081757897,0.44668695638259526,{}
