model,class_name,r2,corr,mse,mae,mape,params
cb,CatBoostRegressor,0.9964737614366866,0.998239742304291,0.001776542737593203,0.032007112661405844,0.004615841686225751,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.05}"
rf,RandomForestRegressor,0.9828556805675497,0.99140680761223,0.008637423597931218,0.05784703450212352,0.008451847132368412,"{'max_depth': 30, 'n_estimators': 1000}"
gb,GradientBoostingRegressor,0.946235630239168,0.9733474418795567,0.027086851591270146,0.09981719290459266,0.014485063475885133,"{'learning_rate': 0.01, 'max_depth': 3}"
linear,LinearRegression,0.9149775088812646,0.9581883039067246,0.04283490365641797,0.12417961868752135,0.018013952869213052,{}
ridge,Ridge,0.9147740704838467,0.9580862341481688,0.04293739729120502,0.12374000594193053,0.017930185910712014,{'alpha': 0.005}
lasso,Lasso,0.901310570533476,0.9512703248924003,0.04972039924355827,0.13311151873499172,0.01932876902427918,{'alpha': 0.005}
