model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,33.304581491630245,-4692.112138803614,2627.814251039745,0.027261929614235295,0.9970122593871381,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,54.13644130119728,-8417.68193596862,6316.830743289715,0.04471281031602712,0.9928179658250832,{'verbose': 0}
rf,RandomForestRegressor,67.83872808787727,-22134.12267886844,12068.07905018026,0.0556847501894042,0.9862789807600806,"{'max_depth': 10, 'n_estimators': 200}"
ridge,Ridge,116.39966034993415,-15266.164619457755,33130.50876293628,0.10153686629623099,0.9623316729800692,{'alpha': 0.01}
linear,LinearRegression,116.46180933431249,-15246.19484670031,33167.865581623075,0.10157197137246465,0.9622891994740693,{}
lasso,Lasso,123.34754424709406,-38818.211031654355,38607.79578071185,0.1061091759697533,0.95610417312355,{'alpha': 0.01}
