model,class_name,best_cv_mean_score,best_cv_std_score,best_params
linear,LinearRegression,-0.0001268632448539452,1.125472115188013e-05,{}
linearstruct,LinearRegression,-0.00013142551486333855,1.1731154740367392e-05,{'fit_intercept': False}
