model,mae,te,mse,mape,r2,class_name,params
rf,59.16806956679018,1852.2086161687416,8098.153853014127,0.05778206439214619,0.9859716495777533,RandomForestRegressor,"{'max_depth': 10, 'n_estimators': 1000}"
gb,95.90570436567062,-275.1543751077784,22515.69020237374,0.09237861535602669,0.9609962964534091,GradientBoostingRegressor,"{'learning_rate': 0.005, 'max_depth': 3}"
cb,98.53017020919594,812.3873859148571,22775.9276493944,0.09632516988621026,0.9605454897428848,CatBoostRegressor,"{'learning_rate': 0.01, 'depth': 6, 'l2_leaf_reg': 15}"
ridge,124.7341075412537,1735.8095196905897,37664.223132406136,0.11857686251268496,0.9347546453088902,Ridge,{'alpha': 1}
linear,124.776573838333,1404.3863087447116,37724.84200872306,0.11873640618842622,0.9346496358394961,LinearRegression,{}
lasso,133.31021856180206,9155.27623226171,45093.54601395942,0.1241108355777998,0.9218849040475959,Lasso,{'alpha': 0.005}
eng,489.77705754034866,232086.75863626134,1569399.7501911845,0.3922135089140644,-1.718655393299798,Calculation,
