class_name,mae,te,mse,mape,r2,params
GradientBoostingRegressor,0.007986269799492143,-0.12207523859573155,0.00012537316751654373,0.08857120790520173,0.8297837162915445,"{'learning_rate': 0.005, 'max_depth': 4}"
LinearRegression,0.010375062986212928,-0.15344025036686115,0.00021120547593481546,0.11199732153114368,0.7132511531404355,{}
Lasso,0.01113169342048345,-0.3213013536755496,0.00025214296454482315,0.12101775395613613,0.6576712606197075,{'alpha': 0.005}
Ridge,0.01037212836438714,-0.15659722835872147,0.00021148653547202665,0.11186770795073059,0.7128695650313324,{'alpha': 10}
RandomForestRegressor,0.006138649593141719,-0.03323822767574658,6.446318075752864e-05,0.06776038841441753,0.9124798130100285,"{'max_depth': 10, 'n_estimators': 1000}"
CatBoostRegressor,0.006974504161751119,-0.10256879072281161,8.875672809177487e-05,0.0781880404972388,0.8794970191057012,"{'depth': 6, 'l2_leaf_reg': 15, 'learning_rate': 0.05}"
