model,class_name,mae,te,mse,mape,r2,params
linear,LinearRegression,463.225981555656,71013.98662151434,5019250.180837182,0.37829699481438744,-6.2148803830190396,{}
linearstruct,LinearRegression,29382229869.959232,31468366694638.6,4.857725492774037e+23,6259960.449533047,-6.982698032808778e+17,{'fit_intercept': False}
