model,mae,te,mse,mape,r2,class_name,params
cb,26.15551624812323,-1542.2668709201394,1268.5541932048839,0.02064242557741875,0.998403344577886,CatBoostRegressor,"{'learning_rate': 0.05, 'depth': 6, 'l2_leaf_reg': 1}"
rf,70.9896219106142,-7121.639090511033,14535.37706267341,0.0544264333771352,0.9817051658305941,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 1000}"
gb,77.34530348724269,-5934.760524507897,20762.119403855573,0.06170552618137107,0.9738679272053862,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 6}"
ridge,142.33923078834434,-8362.814744334823,46662.947865436654,0.11078411136880269,0.9412680600322327,Ridge,{'alpha': 0.01}
linear,142.35056081738168,-8337.610900757769,46634.34810160971,0.11080060331765573,0.9413040568924615,LinearRegression,{}
lasso,150.98090398156717,-12447.61138860661,54884.424398952695,0.1170873930986722,0.9309201654327462,Lasso,{'alpha': 0.005}
eng,303.8041831234374,108605.0743258148,310614.0960269266,0.2292220667153708,0.6090480932837004,Calculation,
