mae,te,mse,mape,r2,class_name,params
87.29649032436033,-22802.26898366878,16284.17148234582,0.07295736867085405,0.9785280389946802,RandomForestRegressor,"{'max_depth': 10, 'n_estimators': 1000}"
126.90962991711497,-25359.14846808431,40882.61753841909,0.10589934060997522,0.9460930529666788,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 3}"
136.28448957644005,-30052.39124771364,41416.287231329174,0.11185887889956213,0.9453893674983509,CatBoostRegressor,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.01}"
174.91291413591543,-77691.98115678359,73478.90371972242,0.14746014609524263,0.9031122856269355,LinearRegression,{}
174.91360005620578,-77694.03821776033,73479.65641472419,0.14746064488967586,0.903111293139369,Ridge,{'alpha': 0.005}
177.4620470772324,-85322.13211358369,76959.06481047133,0.14905990316924284,0.8985234194808251,Lasso,{'alpha': 0.005}
353.0756591221561,384260.16561674944,735305.3280418017,0.2689841045589257,0.030442086179565897,Calculation,
