model,mae,te,mse,mape,r2,class_name,params
linear,199.10677306518352,6693.036558321527,89602.43936031894,0.1715969191732718,0.9274477225350048,LinearRegression,{}
linearstruct,200.50435057307072,-11180.197146895911,90241.45298468208,0.1643153525582347,0.9269303047714965,LinearRegression,{'fit_intercept': False}
eng,279.1433792121064,-58384.42941313402,178781.22865791814,0.22150885741387183,0.8552384801159073,Calculation,
