model,mae,te,mse,mape,r2,class_name,params
linear,187.19120277586896,12529.32391064874,85391.16144291149,0.15771417132996812,0.8925231088677584,LinearRegression,{}
linearstruct,186.64089456751248,1223.0897168450174,86284.8990028092,0.14873137046023766,0.8913982133539512,LinearRegression,{'fit_intercept': False}
eng,303.8041831234374,108605.0743258148,310614.0960269266,0.22922206671537074,0.6090480932837004,Calculation,
