model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9941875826420121,0.997089963155356,0.0029283350118806226,0.03544982878846374,0.005132603188382634,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,0.9887968180390113,0.9943832125048463,0.005644238525946002,0.05503067904147196,0.00796479789666587,{'verbose': 0}
rf,RandomForestRegressor,0.9574513255944184,0.9786905193387475,0.02143630873301675,0.10530014320268738,0.015160747674112048,"{'max_depth': 10, 'n_estimators': 200}"
linear,LinearRegression,0.9142380215973266,0.9578081513707375,0.043207462330550374,0.12476453847239921,0.01809397865429971,{}
ridge,Ridge,0.9136357828282858,0.957508843606374,0.0435108742785018,0.12408117802960342,0.01796843485172854,{'alpha': 0.01}
lasso,Lasso,0.8849754003783049,0.9433841681905323,0.057950167985934706,0.1515552406148553,0.022034666210008772,{'alpha': 0.01}
