model,class_name,r2,corr,mse,mae,mape,params
rf,RandomForestRegressor,0.901701956407335,0.9775678479695628,0.008613980274805965,0.05772449600204227,0.7443412623414263,"{'max_depth': 30, 'n_estimators': 1000}"
cb,CatBoostRegressor,0.8997115235513982,0.9600385487156974,0.008788404390818025,0.06674007439051387,1.305892799555939,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,0.7567366835667866,0.892123075021471,0.021317468107737055,0.08915262111962069,1.4793415568527584,"{'learning_rate': 0.01, 'max_depth': 4}"
linear,LinearRegression,0.4664177501057374,0.6829478384955454,0.046758478679617785,0.12796826484450738,2.396778351130273,{}
ridge,Ridge,0.4652994349023365,0.6821824658914314,0.04685647803699085,0.1281324868605666,2.366326646364818,{'alpha': 1}
lasso,Lasso,0.416320164365685,0.657621396925889,0.051148592659591374,0.13678784721004536,2.010589419279022,{'alpha': 0.005}
