model,class_name,r2,corr,mse,mae,mape,params
rf,RandomForestRegressor,0.993505411641245,0.9968977260978038,0.0032720173565235077,0.041573936394162674,0.006183118500972809,"{'max_depth': 50, 'n_estimators': 1000}"
gb,GradientBoostingRegressor,0.9892901584362523,0.9946568962832261,0.005395690311143346,0.05414624623490532,0.008004605605529012,"{'learning_rate': 0.01, 'max_depth': 5}"
cb,CatBoostRegressor,0.980530396117249,0.9902557428478606,0.009808917564901666,0.07570816215798552,0.011061073397688179,"{'depth': 6, 'l2_leaf_reg': 1, 'learning_rate': 0.01}"
linear,LinearRegression,0.9685613597980053,0.984155150267479,0.01583899867460463,0.09464033733114381,0.013974623416220175,{}
ridge,Ridge,0.9683870083147575,0.9840666371725336,0.01592683812613092,0.09462998959131837,0.013974083097483086,{'alpha': 1}
lasso,Lasso,0.9671072429931702,0.9834668846704365,0.016571592514431098,0.0974375949640903,0.014390625102399988,{'alpha': 0.005}
