model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,51.3215814196934,-15115.928971807723,8304.66541274674,0.042303632938118375,0.9908413574971896,"{'max_depth': 30, 'n_estimators': 700}"
gb,GradientBoostingRegressor,71.88945940776122,-10331.09789534922,12504.763655321414,0.06010281009864439,0.9862093589314941,"{'learning_rate': 0.05, 'max_depth': 3}"
cb,CatBoostRegressor,81.68223039601402,-13051.300220331348,15045.506543881378,0.0664959612612737,0.9834073488984153,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
linear,LinearRegression,129.15417183120178,-22847.970438167224,42888.46203804355,0.10962089337677841,0.9527012743103541,{}
ridge,Ridge,129.23226894970261,-23371.919434883115,42640.20754827535,0.10972861834385565,0.9529750570587855,{'alpha': 1}
lasso,Lasso,132.03891145770686,-34567.95422021847,44489.631589461686,0.11106870038575435,0.9509354548848881,{'alpha': 0.005}
