model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,0.003892010746053771,-0.04767423678448368,2.742389972392921e-05,0.04336839375910442,0.962767198211016,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,0.004852115035734908,-0.06620778439380592,3.9729951451560305e-05,0.05404599438968646,0.9460595530769407,{'verbose': 0}
rf,RandomForestRegressor,0.005485706553288289,-0.09001448947589974,5.230726377513812e-05,0.06061061269277716,0.9289836236323291,"{'max_depth': 10, 'n_estimators': 200}"
linear,LinearRegression,0.009348508044018123,-0.12401396266898274,0.00017153557598173068,0.10312138444137701,0.7671100695166952,{}
ridge,Ridge,0.009348664895305425,-0.12403113376452657,0.00017153595017857767,0.10312292550457067,0.7671095614781896,{'alpha': 0.01}
lasso,Lasso,0.01330785805241312,-0.4294525166554634,0.00033429540463706953,0.1492298298284797,0.5461347705789779,{'alpha': 0.01}
