model,mae,te,mse,mape,r2,class_name,params
cb,7.718546417200158,-381.26668675444625,117.19828566716922,0.007110473237926666,0.9997969785891863,CatBoostRegressor,"{'learning_rate': 0.05, 'depth': 6, 'l2_leaf_reg': 1}"
rf,55.19261317419403,-6561.067030695544,9783.86998350748,0.048964837231798175,0.9830515004894284,RandomForestRegressor,"{'max_depth': 10, 'n_estimators': 1000}"
gb,69.60992705067439,-5615.643458454446,15091.86479541761,0.06655379675937585,0.9738565144947836,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 3}"
linear,94.86313200089732,-4691.262327982618,20961.534322599397,0.09294737640288596,0.9636885450433954,LinearRegression,{}
ridge,95.03005964730355,-4838.6531072975085,20958.35267201066,0.09433713219054878,0.9636940565846911,Ridge,{'alpha': 1}
lasso,100.1062865134665,-7244.088051322911,22899.970553231324,0.09877597577089522,0.9603306114688978,Lasso,{'alpha': 0.005}
eng,489.77705754034866,232086.75863626134,1569399.7501911845,0.3922135089140644,-1.718655393299798,Calculation,
