model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,53.166858576927275,-17074.053993770845,9244.289994726709,0.04178689199238841,0.9903326063983412,"{'max_depth': 30, 'n_estimators': 200}"
cb,CatBoostRegressor,72.68844397374322,-12424.723146265664,12101.216756240647,0.056022152571652,0.9873449204310659,"{'depth': 8, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,73.37728595060963,-10783.321870600972,13417.41499124961,0.05939413849665462,0.985968480877255,"{'learning_rate': 0.05, 'max_depth': 3}"
ridge,Ridge,135.08057058270228,-24318.380600250253,47143.9000490563,0.10896690274583438,0.9506983621293282,{'alpha': 1}
linear,LinearRegression,135.1402882418349,-23748.994402681798,47477.036703424026,0.10889425838817877,0.95034997808223,{}
lasso,Lasso,137.8785670623971,-35562.74655248677,49002.98857583467,0.11034424571822407,0.9487541846382557,{'alpha': 0.005}
