model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9968176075957085,0.9984156661527068,0.0014947160006126598,0.028297559123173787,0.00398439725845603,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
linear,LinearRegression,0.9647677213725796,0.982225901395692,0.016548006629048144,0.09649366357021573,0.013682092868663492,{}
ridge,Ridge,0.9647677116686653,0.9822258964639858,0.01654801118681292,0.0964920416119914,0.013681848481493614,{'alpha': 0.01}
lasso,Lasso,0.9620770064239427,0.981072709025758,0.017811790027158252,0.10048977696215088,0.014258855647183443,{'alpha': 0.01}
