model,class_name,mae,te,mse,mape,r2,params
rf,RandomForestRegressor,72.88815195759489,-26626.244373550795,16612.89124223084,0.053286719257192625,0.9829673326476971,"{'max_depth': 50, 'n_estimators': 700}"
cb,CatBoostRegressor,93.14194455998744,-19903.595920049127,19818.371625540804,0.07225496192246766,0.9796808558823247,"{'depth': 6, 'l2_leaf_reg': 7, 'learning_rate': 0.05}"
gb,GradientBoostingRegressor,93.21767725348634,-20424.267502480452,25129.36792720222,0.07095685073046837,0.9742356608228666,"{'learning_rate': 0.01, 'max_depth': 6}"
linear,LinearRegression,159.90950722970854,-50924.26891271145,63944.79037944234,0.12304833533502217,0.9344394465981273,{}
ridge,Ridge,159.90984890185646,-50955.08600392217,63945.16573133707,0.12304577579719085,0.9344390617618052,{'alpha': 0.005}
lasso,Lasso,174.405812722327,-73044.58348895963,79999.6743235661,0.1319497301923383,0.9179788863252143,{'alpha': 0.005}
