model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9662573305728602,0.983183483036204,0.01699978411598664,0.08026281620091037,0.011620963787387341,"{'learning_rate': 0.01, 'max_depth': 5}"
linear,LinearRegression,0.9108298293758454,0.9562289013268702,0.04492453252608038,0.12634692057775737,0.01828105134828498,{}
ridge,Ridge,0.9088003187640636,0.9552097819881661,0.04594701364115318,0.12768136125595164,0.01847666373666057,{'alpha': 10}
lasso,Lasso,0.8991528807387196,0.950261595384775,0.05080745789430698,0.13640031415657453,0.01979386046073325,{'alpha': 0.005}
