model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,38.574251566204524,-6133.507779453061,3378.9519607094235,0.029906386876872238,0.9963113749382224,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
ridge,Ridge,121.68401823532663,-17109.18004422505,35809.356281553286,0.09995285231954705,0.9609087993667341,{'alpha': 0.01}
linear,LinearRegression,121.70646745344989,-17093.679315719295,35822.368265666315,0.09997100256417873,0.9608945948644917,{}
lasso,Lasso,130.79799487356308,-44197.78128151456,42713.37745421559,0.10560415631585779,0.9533720406851521,{'alpha': 0.01}
