model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9939716080737409,1.7588502659780663e-05,0.0030670030079381033,0.0331935867542276,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
linear,LinearRegression,0.3577907327156843,0.0018737168292863972,0.015162967713572022,0.15623187243387224,{}
ridge,Ridge,0.35778817708757416,0.0018737242856151101,0.015153425531144784,0.15607864380380226,{'alpha': 0.01}
lasso,Lasso,0.22382208780244484,0.0022645852227496455,0.01457935554902803,0.14528001634886697,{'alpha': 0.01}
