model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,55.35122079877023,-7648.6992053486865,7676.809143825398,0.04348483253527889,0.9917554126443636,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
rf,RandomForestRegressor,67.2877920097603,-18623.48929203845,11872.934009520864,0.05302675709429943,0.987248941614247,"{'max_depth': 10, 'n_estimators': 200}"
cb,CatBoostRegressor,72.30503401117637,-11484.645557975833,11616.373828487176,0.05671397421869739,0.9875244770333099,{'verbose': 0}
ridge,Ridge,131.78887837536817,-24625.321861955694,43331.78495056876,0.10518320828246863,0.9534633882896572,{'alpha': 0.01}
linear,LinearRegression,131.81174681112674,-24641.70998941348,43335.255700517664,0.10519659880086213,0.9534596608424057,{}
lasso,Lasso,140.4030386254623,-47374.53051330216,49508.235336466416,0.10931480315131405,0.9468301265007739,{'alpha': 0.01}
