model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,22.680769654887825,-1927.05954483609,1144.8040945808032,0.01881091526669054,0.9983544106576068,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
ridge,Ridge,105.14858998236669,-8898.505028664102,28403.211976835813,0.09168440821049928,0.9591720337653654,{'alpha': 0.01}
linear,LinearRegression,105.15786701861023,-8896.162278977623,28418.935704098578,0.0916792255577691,0.9591494318213919,{}
lasso,Lasso,113.59682864945103,-21136.62336413788,31473.44993023428,0.09870165497911262,0.9547587451698405,{'alpha': 0.01}
