class_name,mae,te,mse,mape,r2,params
GradientBoostingRegressor,0.010146227509478134,-0.6247590312787229,0.0009660591519613871,0.10090204545974621,0.6100920521163584,"{'learning_rate': 0.005, 'max_depth': 4}"
LinearRegression,0.013171642435396674,-0.7130900411932973,0.0015656711414368263,0.13599867497731236,0.3680846347981477,{}
Lasso,0.013416063882433913,-0.9758571349954251,0.0017396779389908651,0.13234165397311398,0.29785432517957955,{'alpha': 0.005}
Ridge,0.012881723620344523,-0.7548160814880318,0.0015767044247342087,0.13237084478844544,0.36363152771855844,{'alpha': 100}
RandomForestRegressor,0.007698791205711179,-0.2390072581612534,0.00033801615150174904,0.07638678628050309,0.8635744160013498,"{'max_depth': 10, 'n_estimators': 1000}"
CatBoostRegressor,0.008482624665877295,-0.17930829599339854,0.00013109697649738713,0.08904717622134238,0.947088381724798,"{'depth': 8, 'l2_leaf_reg': 1, 'learning_rate': 0.01}"
