model,class_name,r2,corr,mse,mae,mape,params
gb,GradientBoostingRegressor,0.961433778797017,0.9807840329959016,0.019429921987522813,0.08552300607551454,0.012393487778208435,"{'learning_rate': 0.01, 'max_depth': 4}"
linear,LinearRegression,0.9143212007426892,0.957834789866556,0.04316555611690092,0.12504252964535978,0.01813116679509934,{}
ridge,Ridge,0.9140661810711385,0.9577047204089792,0.0432940367449986,0.12433619374261712,0.018010822596064662,{'alpha': 0.005}
lasso,Lasso,0.9002175487082227,0.9507266800007874,0.050271071000678444,0.1341026161641638,0.019462627135505218,{'alpha': 0.005}
