model,mae,te,mse,mape,r2,class_name,params
rf,64.23226153546666,-7863.688628678106,11683.802708023019,0.05755386306358659,0.9797602661510886,RandomForestRegressor,"{'max_depth': 10, 'n_estimators': 200}"
cb,82.24333827447231,-5673.187455429071,15681.91526816725,0.07234093879327981,0.9728343759989259,CatBoostRegressor,"{'learning_rate': 0.05, 'depth': 6, 'l2_leaf_reg': 15}"
gb,97.96052197374074,-7008.391762159967,30607.482884660203,0.091933376985863,0.946978965423197,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 3}"
linear,180.78987834513873,-39152.22815367544,85236.67993753402,0.17716590828144074,0.8523453571399408,LinearRegression,{}
ridge,180.79227877431092,-39153.66946977265,85239.37971459799,0.17716808231248712,0.8523406803433026,Ridge,{'alpha': 0.005}
lasso,183.62198273136772,-41334.55513650131,89930.97181310614,0.17917678800348605,0.8442134825657968,Lasso,{'alpha': 0.005}
eng,489.77705754034866,232086.75863626134,1569399.7501911845,0.3922135089140644,-1.718655393299798,Calculation,
