model,class_name,mae,te,mse,mape,r2,params
linear,LinearRegression,0.00012626548009046318,-2.8519335821185383e-05,3.558330674460774e-08,0.19243673753910615,0.890083358392653,{}
linearstruct,LinearRegression,0.00013084375654525963,-0.047494394101258844,3.8181597379704275e-08,0.16937788355725353,0.8820572527083377,{'fit_intercept': False}
