model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,53.41881820653125,-7021.977605342265,6746.248239749847,0.044244189326882365,0.9925600282741978,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
rf,RandomForestRegressor,66.48698616279367,-17668.85723764864,10920.60341556803,0.055392166343634835,0.9879564199606835,"{'max_depth': 10, 'n_estimators': 200}"
cb,CatBoostRegressor,73.2382904973251,-11544.173172282848,11874.030603676923,0.05914440500186697,0.9869049508966865,{'verbose': 0}
ridge,Ridge,129.08155132037646,-22803.366313388957,42871.16291474307,0.1095763512826598,0.952720352319888,{'alpha': 0.01}
linear,LinearRegression,129.15417183120178,-22847.970438167224,42888.46203804355,0.10962089337677841,0.9527012743103541,{}
lasso,Lasso,134.7803902880831,-45487.22608541769,47630.40808747833,0.11218583246827889,0.9474717091832958,{'alpha': 0.01}
