model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,80.77655727205195,-13620.564290390224,15909.318913370069,0.0649531211922477,0.9790223115926148,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
rf,RandomForestRegressor,87.29701575715835,-21872.497275395704,16171.591247730334,0.07330153997797818,0.9786764848895331,"{'max_depth': 10, 'n_estimators': 200}"
cb,CatBoostRegressor,95.80634016718011,-18401.179498796802,19833.844955526634,0.07812774873076313,0.9738475153045197,{'verbose': 0}
linear,LinearRegression,174.91291413591543,-77691.98115678359,73478.90371972242,0.14746014609524263,0.9031122856269355,{}
ridge,Ridge,174.91428597062938,-77696.09525859612,73480.40912545525,0.1474611436817505,0.9031103006310621,{'alpha': 0.01}
lasso,Lasso,180.79385147842123,-92634.50250404753,81185.42731447954,0.15127353375425417,0.8929506280754538,{'alpha': 0.01}
