model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9969413410252337,3648.56072918728,38.65115071932743,0.025486365212792617,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,0.992419338601111,9042.68952813389,64.78611140274583,0.042403563712121506,{'verbose': 0}
rf,RandomForestRegressor,0.9860236793833211,16671.833951165063,86.43127526828341,0.055739113319314366,"{'max_depth': 10, 'n_estimators': 200}"
ridge,Ridge,0.9562470999367414,52191.21002891682,148.3010208119528,0.09816480440463637,{'alpha': 0.01}
linear,LinearRegression,0.9562362732026372,52204.124838055075,148.31954995783943,0.09817518262952074,{}
lasso,Lasso,0.9507906681088261,58699.98497017688,155.9386471722341,0.10347213856889888,{'alpha': 0.01}
