model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,0.009269969850520057,-0.6381527519307084,0.0008201273929174233,0.0932213955701796,0.6256233241913509,"{'learning_rate': 0.005, 'max_depth': 5}"
ridge,Ridge,0.012262734596585454,-0.7738352365179991,0.0013615968858377119,0.12641923560585763,0.37845007944679554,{'alpha': 100}
linear,LinearRegression,0.012476895419789186,-0.7360601492209115,0.0013544983125032273,0.12915508447790677,0.38169047881755014,{}
lasso,Lasso,0.012867153316168646,-1.024247493861079,0.0014953805002697015,0.12888923794701282,0.3173797319846211,{'alpha': 0.005}
