model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,51.23841489720506,-6107.242391842649,7069.962495752497,0.04285073209622652,0.9898373398652193,"{'learning_rate': 0.01, 'max_depth': 6}"
linear,LinearRegression,105.15786701861023,-8896.162278977623,28418.935704098578,0.0916792255577691,0.9591494318213919,{}
ridge,Ridge,105.16391004652847,-9016.887113676186,27946.221616054,0.09225875470654407,0.9598289308456945,{'alpha': 1}
lasso,Lasso,110.42867223273782,-14998.30304523474,29433.948710828558,0.09648508293001722,0.95769040962347,{'alpha': 0.005}
