model,class_name,mae,te,mse,mape,r2,params
linear,LinearRegression,0.0001706113444510845,-0.00040644911281181514,5.148126239883073e-07,0.26756358391746476,0.3510912852379362,{}
linearstruct,LinearRegression,0.00017634300843586014,-0.08331471401277123,5.220922989735027e-07,0.21196959610644794,0.3419154330571319,{'fit_intercept': False}
