model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.9944740137568785,4605.35527995324,44.57788037699767,0.03577582451695322,"{'learning_rate': 0.05, 'max_depth': 3}"
linear,LinearRegression,0.9653369451376266,28888.179540520734,112.105249384315,0.09338582762307135,{}
ridge,Ridge,0.9652910823818069,28926.401547484682,112.20578617243791,0.09347650113857815,{'alpha': 0.005}
lasso,Lasso,0.9600875343326265,33263.03693317956,118.56236358452115,0.0989584473828823,{'alpha': 0.005}
