model,mae,te,mse,mape,r2,class_name,params
rf,49.18880373447046,-6026.731528966983,8038.6064605048405,0.044412343359435225,0.9860748029265305,RandomForestRegressor,"{'max_depth': 30, 'n_estimators': 700}"
cb,61.36529642906422,-3553.4625074411374,8086.790133972274,0.05596997959042004,0.9859913348338885,CatBoostRegressor,"{'learning_rate': 0.05, 'depth': 6, 'l2_leaf_reg': 15}"
gb,73.37745288065577,-5900.49677896829,21525.296789846918,0.06640869067761705,0.9627119449949146,GradientBoostingRegressor,"{'learning_rate': 0.01, 'max_depth': 4}"
ridge,106.86251797598902,-5569.250730952632,26691.275141907874,0.10484340196145266,0.9537629726844566,Ridge,{'alpha': 0.1}
linear,107.38687752569663,-5497.645604398009,27021.346154306273,0.1048000592824135,0.9531911939914121,LinearRegression,{}
lasso,109.74764145501425,-8567.149502988454,29180.9502182946,0.10660997648924873,0.9494501336049561,Lasso,{'alpha': 0.005}
eng,489.77705754034866,232086.75863626134,1569399.7501911845,0.3922135089140644,-1.718655393299798,Calculation,
