model,class_name,r2,mse,mae,mape,params
gb,GradientBoostingRegressor,0.997976871958482,1686.0743038628539,26.96278007488276,0.021775106250758364,"{'learning_rate': 0.05, 'max_depth': 5}"
ridge,Ridge,0.9584366016211965,34638.92376042157,122.96528740451058,0.10298340151357724,{'alpha': 1}
linear,LinearRegression,0.9584313684394405,34643.28509252967,123.00143029105776,0.10308300229192316,{}
lasso,Lasso,0.9564262678083617,36314.33535793174,124.97735274138167,0.10375649773402486,{'alpha': 0.005}
