model,class_name,mae,te,mse,mape,r2,params
gb,GradientBoostingRegressor,72.6684749785728,-13209.682443986438,12569.083068773663,0.06128973747414927,0.985709355242232,"{'learning_rate': 0.1, 'loss': 'squared_error', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'min_samples_split': 20, 'n_estimators': 2000, 'warm_start': True}"
cb,CatBoostRegressor,83.2694532120147,-17246.25689459253,14887.223911409814,0.07038768179208602,0.9830737033733309,{'verbose': 0}
rf,RandomForestRegressor,100.45346293413907,-35805.17460148807,26971.98815581746,0.07865990418000149,0.9693337136021394,"{'max_depth': 10, 'n_estimators': 200}"
ridge,Ridge,155.52537001848543,-52017.42864609822,61416.58675617764,0.13020847493935223,0.9301713085381965,{'alpha': 0.01}
linear,LinearRegression,155.5385946877311,-51948.75791044094,61414.85780722022,0.13021731437481437,0.9301732742977685,{}
lasso,Lasso,188.69110781815849,-90416.97922367274,103664.21357840917,0.15315229418531803,0.882137110381356,{'alpha': 0.01}
