model,class_name,mae,te,mse,mape,r2,params
linear,LinearRegression,0.0001068735974622958,-7.26974522873014e-06,2.7223658141356633e-08,0.14825922991425078,0.9195114871401642,{}
linearstruct,LinearRegression,0.00010920455268554796,-0.008197686811451712,2.7976458655251737e-08,0.1374528648615888,0.9172857835433543,{'fit_intercept': False}
